text,true,finbert_pred,vader_pred,finbert_positive,finbert_negative,finbert_neutral
down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,negative,negative,positive,0.006915189325809479,0.9760183095932007,0.017066532745957375
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",negative,negative,positive,0.00984599906951189,0.9750217199325562,0.015132353641092777
Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,negative,negative,positive,0.007094898726791143,0.9755254983901978,0.017379503697156906
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .",negative,negative,positive,0.009007460437715054,0.9762943387031555,0.014698219485580921
Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .,negative,negative,neutral,0.007589016109704971,0.9756550788879395,0.01675594039261341
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,negative,positive,positive,0.7567671537399292,0.22595332562923431,0.017279556021094322
"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .",negative,negative,positive,0.007003669161349535,0.976345956325531,0.016650432720780373
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,negative,negative,positive,0.009897529147565365,0.97510826587677,0.014994168654084206
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .",negative,negative,positive,0.008912382647395134,0.9755157232284546,0.015571889467537403
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,negative,negative,positive,0.008115007542073727,0.9755643010139465,0.016320636495947838
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,negative,negative,positive,0.010692276060581207,0.9746140241622925,0.014693668112158775
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",negative,negative,positive,0.006601947359740734,0.9740656018257141,0.019332442432641983
"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .",negative,negative,neutral,0.008394061587750912,0.9757063388824463,0.015899602323770523
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .",negative,negative,negative,0.00907749030739069,0.9752639532089233,0.01565849781036377
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",negative,negative,positive,0.007194923236966133,0.974524199962616,0.01828082650899887
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",negative,negative,positive,0.007075558882206678,0.9746427536010742,0.01828172616660595
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",negative,negative,positive,0.007687975652515888,0.9752647280693054,0.017047299072146416
"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .",negative,negative,positive,0.007337328977882862,0.9757040739059448,0.01695857383310795
"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond",negative,negative,positive,0.008152316324412823,0.9755640625953674,0.016283629462122917
"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o",negative,negative,positive,0.015253927558660507,0.9762150645256042,0.00853100698441267
Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,negative,negative,positive,0.007878998294472694,0.9743717312812805,0.017749272286891937
Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,negative,negative,positive,0.006776353809982538,0.9763902425765991,0.01683337613940239
"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .",negative,negative,positive,0.006741705350577831,0.9761320948600769,0.01712619513273239
Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .,negative,negative,neutral,0.009491183795034885,0.975369393825531,0.015139496885240078
Net sales decreased to EUR 91.6 mn from EUR 109mn in the corresponding period in 2005 .,negative,negative,neutral,0.009258019737899303,0.9750221371650696,0.015719912946224213
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,negative,negative,neutral,0.006999533623456955,0.9764088988304138,0.01659153588116169
Net sales fell by 5 % from the previous accounting period .,negative,negative,neutral,0.009445899166166782,0.976175844669342,0.014378195628523827
"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .",negative,negative,neutral,0.0075982725247740746,0.9751431941986084,0.017258528620004654
Operating profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .,negative,negative,positive,0.008006594143807888,0.9759230613708496,0.016070351004600525
Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,negative,negative,positive,0.006762628443539143,0.9759984612464905,0.017238907516002655
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,negative,negative,positive,0.007577510550618172,0.9765623211860657,0.01586022786796093
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,negative,negative,positive,0.008883747272193432,0.9760815501213074,0.015034707263112068
Operating profit fell to EUR 38.1 mn from EUR 55.3 mn in 2007 .,negative,negative,positive,0.007619719952344894,0.9765215516090393,0.015858672559261322
Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,negative,negative,positive,0.00726636778563261,0.9764911532402039,0.016242438927292824
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,negative,negative,positive,0.008706597611308098,0.9756894111633301,0.015603920444846153
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,negative,negative,positive,0.009985547512769699,0.9749769568443298,0.01503742579370737
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,negative,negative,positive,0.007719107437878847,0.9760974645614624,0.016183461993932724
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",negative,negative,positive,0.008913759142160416,0.9767040014266968,0.01438216120004654
Prices and delivery volumes of broadband products decreased significantly in 2005 .,negative,negative,neutral,0.009728314355015755,0.9693298935890198,0.020941779017448425
Profit for the period fell to EUR 1.6 mn from EUR 7.5 mn in January-September 2008 .,negative,negative,positive,0.007979524321854115,0.9766150712966919,0.015405407175421715
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .",negative,negative,positive,0.010026736184954643,0.9762541055679321,0.013719132170081139
"Profit for the period totalled EUR 1.1 mn , down from EUR 1.6 mn in the third quarter of 2008 .",negative,negative,positive,0.00923587754368782,0.9766974449157715,0.014066701754927635
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,negative,negative,neutral,0.007320125587284565,0.9773287177085876,0.01535115111619234
